,County FIPS,County Name,State,Population,"Weekly New Cases as of January 10, 2022","Weekly New Deaths as of January 10, 2022","Cases Moving Avg. December 7, 2021","Deaths Moving Avg. December 7, 2021","Cases Moving Avg. December 14, 2021","Deaths Moving Avg. December 14, 2021","Cases Moving Avg. December 21, 2021","Deaths Moving Avg. December 21, 2021","Cases Moving Avg. December 28, 2021","Deaths Moving Avg. December 28, 2021","Cases Moving Avg. January 4, 2022","Deaths Moving Avg. January 4, 2022","7-Day Daily Cases per 100,000 as of January 10, 2022","7-Day Daily Deaths per 100,000 as of January 10, 2022",% Unemployed,Median Household Income,Approximate Population Density,% African American,% Hispanic,% Asian American,% White American,% Native American or Alaska Native,% Native Hawaiian or Pacific Islander,% Adults With Degree 2015-19,"Mask Mandate Details as of January 11, 2022",Learn More,"% Fully Vaccinated as of January 12, 2022","% ≥ 12 Fully Vaccinated as of January 12, 2022","% ≥ 18 Fully Vaccinated as of January 12, 2022","% ≥ 65 Fully Vaccinated as of January 12, 2022","% At Least Partially Vaccinated as of January 12, 2022","% with Vaxx. and Booster as of January 12, 2022","% ≥ 18 with Vaxx. and Booster as of January 12, 2022","% ≥ 50 with Vaxx. and Booster as of January 12, 2022","% ≥ 65 with Vaxx. and Booster as of January 12, 2022"
2120,40051,"Grady County, OK",OK,55834,369,0,44.78,0.0,23.8,0.0,32.49,0.0,23.03,0.0,94.41,0.0,94.41,0.0,3.1,63647.0,50.74,2.29,6.04,0.54,85.8,6.24,0.08,29.9,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,36.1,42.1,44.5,64.1,44.2,33.0,34.9,45.5,56.0
2121,40053,"Grant County, OK",OK,4333,19,0,13.19,0.0,49.45,0.0,3.3,0.0,13.19,0.0,62.64,0.0,62.64,0.0,2.1,60303.0,4.33,1.55,5.84,0.25,91.85,3.02,0.02,29.1,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,41.3,48.8,52.1,75.6,47.8,32.7,34.1,43.0,51.3
2122,40055,"Greer County, OK",OK,5712,5,0,22.51,0.0,25.01,0.0,42.52,0.0,40.02,0.0,12.51,0.0,12.51,0.0,4.2,38641.0,8.93,8.68,11.96,0.32,83.16,3.96,0.14,35.1,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,35.3,40.2,42.0,78.0,40.5,37.4,39.1,48.7,57.7
2123,40057,"Harmon County, OK",OK,2653,0,0,37.69,0.0,0.0,0.0,80.77,0.0,32.31,0.0,0.0,0.0,0.0,0.0,2.9,37988.0,4.94,8.52,29.97,1.66,81.45,3.17,0.0,33.9,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,46.9,55.6,59.0,80.5,54.9,38.5,40.7,53.5,62.0
2124,40059,"Harper County, OK",OK,3688,16,0,34.86,0.0,3.87,0.0,0.0,0.0,3.87,0.0,61.98,0.0,61.98,0.0,2.9,40265.0,3.55,0.49,22.61,0.24,94.58,2.33,0.22,29.4,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,43.1,51.5,54.0,79.1,48.6,33.9,36.1,46.9,54.4
2125,40061,"Haskell County, OK",OK,12627,26,0,14.71,0.0,12.44,0.0,9.05,0.0,11.31,0.0,29.42,0.0,29.42,0.0,5.3,41643.0,21.9,0.88,4.74,0.91,73.12,17.65,0.06,31.2,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,39.6,46.3,49.2,71.7,46.2,34.5,36.2,46.8,55.2
2126,40063,"Hughes County, OK",OK,13279,24,0,11.83,0.0,15.06,0.0,15.06,0.0,7.53,0.0,25.82,0.0,25.82,0.0,4.9,37631.0,16.5,5.83,5.91,0.34,65.65,20.38,0.11,28.9,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,44.0,51.1,53.3,76.2,51.4,31.0,32.6,43.0,53.3
2127,40065,"Jackson County, OK",OK,24530,77,0,44.26,0.0,25.62,0.0,30.28,0.0,15.72,0.0,44.84,0.0,44.84,0.0,2.9,48430.0,30.56,7.85,25.17,1.61,82.86,2.94,0.35,34.8,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,52.1,62.4,65.5,84.2,61.4,27.8,29.3,46.1,57.9
2128,40067,"Jefferson County, OK",OK,6002,13,0,33.32,0.0,4.76,0.0,4.76,0.0,0.0,0.0,30.94,0.0,30.94,0.0,3.2,39785.0,7.91,1.5,11.26,0.55,85.8,7.25,0.02,27.0,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,40.0,47.5,51.2,75.1,47.7,35.8,36.8,46.1,54.8
2129,40069,"Johnston County, OK",OK,11085,43,0,9.02,0.0,12.89,0.0,7.73,0.0,9.02,0.0,55.42,0.0,55.42,0.0,4.3,41805.0,17.24,2.64,5.67,0.54,72.27,16.13,0.09,31.0,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,40.3,47.4,50.6,68.0,48.2,33.3,34.7,43.5,52.7
2130,40071,"Kay County, OK",OK,43538,218,0,41.02,0.0,38.39,0.0,41.67,0.0,59.06,0.0,71.53,0.0,71.53,0.0,4.3,48522.0,47.34,2.29,8.28,0.64,79.77,11.26,0.43,35.5,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,40.7,48.3,50.8,74.4,48.4,37.6,40.1,52.1,60.9
2131,40073,"Kingfisher County, OK",OK,15765,59,0,22.65,0.0,20.84,0.0,15.4,0.0,11.78,0.0,53.46,0.0,53.46,0.0,2.0,68839.0,17.55,1.76,16.33,0.41,90.28,4.0,0.04,27.6,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,45.8,55.1,58.7,80.8,52.9,33.5,35.4,47.2,58.7
2132,40075,"Kiowa County, OK",OK,8708,39,0,37.73,0.0,21.33,0.0,24.61,0.0,11.48,0.0,63.98,0.0,63.98,0.0,3.8,39788.0,8.58,4.47,11.87,0.33,82.57,7.9,0.08,30.2,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,49.5,58.8,62.0,90.0,57.2,39.9,41.7,52.9,62.3
2133,40077,"Latimer County, OK",OK,10073,12,0,29.78,0.0,8.51,0.0,12.76,0.0,18.44,0.0,17.02,0.0,17.02,0.0,6.3,42014.0,13.95,1.34,4.23,0.6,65.42,23.6,0.03,33.8,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,32.9,38.0,39.6,50.4,37.2,35.5,37.5,47.9,56.7
2134,40079,"Le Flore County, OK",OK,49853,130,0,36.68,0.0,20.92,0.0,15.76,0.0,15.76,0.0,37.25,0.0,37.25,0.0,4.7,42378.0,31.37,2.05,7.19,0.7,76.82,14.14,0.24,27.8,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,37.4,43.8,46.4,70.0,44.0,32.7,34.4,44.8,54.0
2135,40081,"Lincoln County, OK",OK,34877,236,0,24.58,0.0,18.02,0.0,20.89,0.0,23.35,0.0,96.67,0.0,96.67,0.0,3.5,51012.0,36.62,1.98,3.59,0.39,84.51,7.35,0.09,30.9,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,38.2,44.6,47.2,67.9,45.7,33.2,34.9,44.1,53.6
2136,40083,"Logan County, OK",OK,48011,663,0,32.43,0.0,27.97,0.0,23.21,0.0,21.72,0.0,197.28,0.0,197.28,0.0,2.9,66625.0,64.55,8.14,6.73,0.66,82.8,3.7,0.06,30.0,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,32.7,37.6,39.6,57.9,38.9,35.6,37.6,49.6,60.1
2137,40085,"Love County, OK",OK,10253,67,0,12.54,0.0,6.97,0.0,9.75,0.0,25.08,0.0,93.35,0.0,93.35,0.0,2.3,51481.0,19.95,2.83,16.21,0.7,83.65,7.58,0.01,27.3,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,40.5,47.9,50.9,70.4,49.8,33.1,34.3,43.6,52.9
2138,40087,"McClain County, OK",OK,40474,118,0,27.18,0.0,28.24,0.0,37.77,0.0,52.94,0.0,41.65,0.0,41.65,0.0,2.7,75009.0,70.92,1.01,8.29,0.54,85.72,7.07,0.12,32.3,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,46.2,54.3,57.7,80.9,55.6,33.1,35.2,46.9,57.3
2139,40089,"McCurtain County, OK",OK,32832,97,0,5.66,0.0,3.92,0.0,7.4,0.0,10.01,0.0,42.21,0.0,42.21,0.0,5.7,40803.0,17.74,8.13,6.2,0.96,65.15,17.08,1.39,26.5,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,34.2,41.0,44.1,63.5,41.3,28.4,29.4,38.8,46.9
2140,40091,"McIntosh County, OK",OK,19596,186,0,13.85,0.0,18.95,0.0,18.95,0.0,14.58,0.0,135.6,0.0,135.6,0.0,5.8,40614.0,31.68,3.04,2.94,0.54,69.45,18.76,0.08,29.3,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,52.7,59.8,62.7,83.2,60.5,38.4,40.0,49.2,57.9
2141,40093,"Major County, OK",OK,7629,113,0,43.07,0.0,18.73,0.0,16.85,0.0,0.0,0.0,211.6,0.0,211.6,0.0,2.1,59690.0,7.99,1.0,10.11,0.76,92.07,3.13,0.09,30.0,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,47.8,57.1,61.6,91.9,53.7,39.0,40.6,52.0,62.2
2142,40095,"Marshall County, OK",OK,16931,55,0,21.94,0.0,27.0,0.0,16.03,0.0,18.56,0.0,46.41,0.0,46.41,0.0,3.5,45005.0,45.6,2.06,18.15,0.41,80.19,11.07,0.09,28.6,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,43.0,50.1,52.6,72.1,53.5,33.6,35.4,44.0,52.8
2143,40097,"Mayes County, OK",OK,41100,19,0,32.67,0.0,21.55,0.0,24.33,0.0,15.64,0.0,6.6,0.0,6.6,0.0,3.1,49293.0,62.71,0.73,3.79,0.45,66.8,22.36,0.07,32.7,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,41.5,48.5,51.3,71.5,51.8,32.6,34.1,44.8,55.3
2144,40099,"Murray County, OK",OK,14073,46,0,20.3,0.0,37.56,0.0,32.48,0.0,37.56,0.0,46.7,0.0,46.7,0.0,3.0,50965.0,33.79,1.74,6.97,0.6,76.29,14.01,0.09,28.8,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,43.4,50.4,53.4,72.0,50.5,38.2,40.2,50.9,60.7
2145,40101,"Muskogee County, OK",OK,67997,198,0,24.79,0.0,18.49,0.0,18.7,0.0,20.17,0.0,41.6,0.0,41.6,0.0,3.9,43392.0,83.9,10.85,6.58,0.68,59.86,19.66,0.12,30.4,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,49.0,57.8,59.8,84.0,63.0,30.0,32.3,43.5,52.9
2146,40103,"Noble County, OK",OK,11131,41,0,21.82,0.0,3.85,0.0,25.67,0.0,26.95,0.0,52.62,0.0,52.62,0.0,2.5,56307.0,15.21,1.92,4.12,0.64,82.71,9.54,0.09,25.8,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,59.7,69.6,72.3,90.7,70.0,39.5,42.3,53.6,64.1
2147,40105,"Nowata County, OK",OK,10076,82,0,41.12,0.0,36.86,0.0,26.94,0.0,31.19,0.0,116.26,0.0,116.26,0.0,3.5,47456.0,17.81,2.39,3.28,0.2,67.97,19.65,0.03,33.4,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,41.3,48.2,50.7,70.0,55.0,27.5,28.8,36.4,44.5
2148,40107,"Okfuskee County, OK",OK,11993,22,0,33.35,0.0,21.44,0.0,16.68,0.0,40.5,0.0,26.21,0.0,26.21,0.0,4.6,39265.0,19.39,7.18,4.03,0.38,63.45,22.0,0.16,28.3,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,44.9,52.3,54.6,81.4,50.7,35.1,37.3,45.9,51.0
2149,40109,"Oklahoma County, OK",OK,797434,2893,0,26.23,0.0,26.76,0.0,28.68,0.0,41.9,0.0,51.83,0.0,51.83,0.0,3.1,56272.0,1125.01,15.84,17.92,3.63,70.58,4.38,0.13,29.7,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,61.7,72.9,74.3,90.7,78.6,31.8,35.0,48.1,58.5
2150,40111,"Okmulgee County, OK",OK,38465,166,0,42.34,0.0,22.66,0.0,24.88,0.0,17.46,0.0,61.65,0.0,61.65,0.0,4.9,41725.0,55.16,8.2,4.41,0.46,64.86,17.53,0.06,36.2,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,41.2,48.2,50.7,70.2,47.6,34.0,35.9,46.9,56.5
2151,40113,"Osage County, OK",OK,46963,419,0,30.42,0.0,24.34,0.0,28.9,0.0,19.16,0.0,127.46,0.0,127.46,0.0,3.8,50667.0,20.9,11.4,3.84,0.44,65.62,14.98,0.04,32.1,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,33.5,38.2,39.6,50.0,40.9,31.0,33.1,44.6,55.2
2152,40115,"Ottawa County, OK",OK,31127,58,0,53.7,0.0,35.8,0.0,36.26,0.0,36.72,0.0,26.62,0.0,26.62,0.0,3.4,41530.0,66.11,1.18,5.88,0.67,68.95,20.3,0.87,34.5,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,37.3,44.5,46.9,73.5,45.6,32.4,34.0,44.0,52.2
2153,40117,"Pawnee County, OK",OK,16376,83,0,34.02,0.0,25.3,0.0,25.3,0.0,41.87,0.0,72.41,0.0,72.41,0.0,3.9,47646.0,28.82,0.9,3.21,0.51,78.24,13.93,0.07,27.9,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,47.5,55.5,58.0,79.4,56.3,36.4,38.6,48.5,60.0
2154,40119,"Payne County, OK",OK,81784,156,0,19.91,0.0,17.82,0.0,20.79,0.0,31.27,0.0,27.25,0.0,27.25,0.0,2.9,43025.0,119.44,3.88,4.82,4.68,80.44,5.35,0.1,27.3,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,47.0,52.6,53.3,83.0,57.4,37.4,40.2,55.7,65.8
2155,40121,"Pittsburg County, OK",OK,43654,147,0,24.54,0.0,18.0,0.0,18.98,0.0,13.09,0.0,48.11,0.0,48.11,0.0,4.2,47215.0,33.44,3.22,5.31,0.47,72.75,15.49,0.09,32.7,"Gov. Kevin Stitt has called on Oklahomans to wear masks in public but rejected calls for a state mandate. Local mask mandates in the state's largest cities, Oklahoma City and Tulsa, ended April 30 and May 1, respectively.",Covid-19 Guidance - https://coronavirus.health.ok.gov/what-you-should-know,43.9,50.9,53.2,67.9,52.6,34.6,36.5,48.7,60.1
